,Date,Company,Departure,Source,Duration,Stoppages,Arrival,Destination,Price
1416,Thu-04Nov2021,Vistara,06:15,Delhi,02h 05m,non-stop,08:20,Kolkata,"5,955"
1417,Thu-04Nov2021,Vistara,17:30,Delhi,02h 05m,non-stop,19:35,Kolkata,"5,955"
1418,Thu-04Nov2021,Air India,20:15,Delhi,02h 05m,non-stop,22:20,Kolkata,"5,955"
1419,Thu-04Nov2021,Air India,16:55,Delhi,02h 15m,non-stop,19:10,Kolkata,"5,955"
1420,Thu-04Nov2021,GO FIRST,06:00,Delhi,03h 35m,1-stop,09:35,Kolkata,"5,954"
1421,Thu-04Nov2021,GO FIRST,08:35,Delhi,08h 50m,1-stop,17:25,Kolkata,"5,954"
1422,Thu-04Nov2021,GO FIRST,15:00,Delhi,09h 15m,1-stop,00:15,Kolkata,"5,954"
1423,Thu-04Nov2021,GO FIRST,09:00,Delhi,09h 50m,1-stop,18:50,Kolkata,"5,954"
1424,Thu-04Nov2021,GO FIRST,14:20,Delhi,09h 55m,1-stop,00:15,Kolkata,"5,954"
1425,Thu-04Nov2021,GO FIRST,06:05,Delhi,10h 25m,1-stop,16:30,Kolkata,"5,954"
1426,Thu-04Nov2021,GO FIRST,05:35,Delhi,10h 55m,2+-stop,16:30,Kolkata,"5,954"
1427,Thu-04Nov2021,GO FIRST,10:45,Delhi,11h 35m,2+-stop,22:20,Kolkata,"5,954"
1428,Thu-04Nov2021,GO FIRST,06:00,Delhi,12h 50m,1-stop,18:50,Kolkata,"5,954"
1429,Thu-04Nov2021,GO FIRST,09:10,Delhi,13h 10m,2+-stop,22:20,Kolkata,"5,954"
1430,Thu-04Nov2021,GO FIRST,10:30,Delhi,13h 45m,1-stop,00:15,Kolkata,"5,954"
1431,Thu-04Nov2021,GO FIRST,06:05,Delhi,16h 15m,1-stop,22:20,Kolkata,"5,954"
1432,Thu-04Nov2021,GO FIRST,08:00,Delhi,16h 15m,1-stop,00:15,Kolkata,"5,954"
1433,Thu-04Nov2021,GO FIRST,05:35,Delhi,16h 45m,2+-stop,22:20,Kolkata,"5,954"
1434,Thu-04Nov2021,SpiceJet,15:05,Delhi,25h 20m,1-stop,16:25,Kolkata,"5,954"
1435,Thu-04Nov2021,Indigo,06:00,Delhi,05h 00m,1-stop,11:00,Kolkata,"5,955"
1436,Thu-04Nov2021,Indigo,05:15,Delhi,05h 05m,1-stop,10:20,Kolkata,"5,955"
1437,Thu-04Nov2021,Indigo,15:30,Delhi,05h 25m,1-stop,20:55,Kolkata,"5,955"
1438,Thu-04Nov2021,Indigo,09:50,Delhi,05h 30m,1-stop,15:20,Kolkata,"5,955"
1439,Thu-04Nov2021,Indigo,16:20,Delhi,05h 30m,1-stop,21:50,Kolkata,"5,955"
1440,Thu-04Nov2021,Indigo,05:00,Delhi,06h 00m,1-stop,11:00,Kolkata,"5,955"
1441,Thu-04Nov2021,Indigo,16:45,Delhi,06h 10m,1-stop,22:55,Kolkata,"5,955"
1442,Thu-04Nov2021,Indigo,14:40,Delhi,07h 45m,1-stop,22:25,Kolkata,"5,955"
1443,Thu-04Nov2021,Indigo,07:20,Delhi,08h 00m,1-stop,15:20,Kolkata,"5,955"
1444,Thu-04Nov2021,Indigo,09:50,Delhi,08h 05m,1-stop,17:55,Kolkata,"5,955"
1445,Thu-04Nov2021,Indigo,10:55,Delhi,08h 45m,1-stop,19:40,Kolkata,"5,955"
1446,Thu-04Nov2021,Indigo,07:50,Delhi,10h 00m,1-stop,17:50,Kolkata,"5,955"
1447,Thu-04Nov2021,Indigo,07:20,Delhi,10h 35m,1-stop,17:55,Kolkata,"5,955"
1448,Thu-04Nov2021,SpiceJet,13:05,Delhi,05h 25m,1-stop,18:30,Kolkata,"6,164"
1449,Thu-04Nov2021,SpiceJet,13:05,Delhi,24h 05m,1-stop,13:10,Kolkata,"6,374"
1450,Thu-04Nov2021,AirAsia,06:20,Delhi,05h 40m,1-stop,12:00,Kolkata,"6,376"
1451,Thu-04Nov2021,Indigo,13:00,Delhi,04h 50m,1-stop,17:50,Kolkata,"6,443"
1452,Thu-04Nov2021,Indigo,09:15,Delhi,10h 05m,1-stop,19:20,Kolkata,"6,443"
1453,Thu-04Nov2021,Indigo,10:25,Delhi,10h 30m,1-stop,20:55,Kolkata,"6,443"
1454,Thu-04Nov2021,GO FIRST,19:35,Delhi,12h 20m,1-stop,07:55,Kolkata,"6,461"
1455,Thu-04Nov2021,Indigo,15:10,Delhi,02h 10m,non-stop,17:20,Kolkata,"6,585"
1456,Thu-04Nov2021,Indigo,05:55,Delhi,02h 15m,non-stop,08:10,Kolkata,"6,585"
1457,Thu-04Nov2021,Indigo,10:00,Delhi,02h 10m,non-stop,12:10,Kolkata,"6,900"
1458,Thu-04Nov2021,Indigo,14:40,Delhi,04h 40m,1-stop,19:20,Kolkata,"6,932"
1459,Thu-04Nov2021,Indigo,06:05,Delhi,07h 05m,1-stop,13:10,Kolkata,"7,420"
1460,Thu-04Nov2021,Indigo,07:25,Delhi,05h 45m,1-stop,13:10,Kolkata,"7,420"
1461,Thu-04Nov2021,Indigo,12:55,Delhi,07h 25m,1-stop,20:20,Kolkata,"7,420"
1462,Thu-04Nov2021,Indigo,03:00,Delhi,02h 10m,non-stop,05:10,Kolkata,"7,530"
1463,Thu-04Nov2021,Air India,18:30,Delhi,28h 15m,1-stop,22:45,Kolkata,"8,318"
1464,Thu-04Nov2021,AirAsia,07:10,Delhi,08h 15m,2+-stop,15:25,Kolkata,"8,743"
1465,Thu-04Nov2021,AirAsia,18:35,Delhi,13h 30m,1-stop,08:05,Kolkata,"8,743"
1466,Thu-04Nov2021,Indigo,13:15,Delhi,04h 10m,1-stop,17:25,Kolkata,"9,373"
1467,Thu-04Nov2021,Indigo,13:15,Delhi,07h 00m,1-stop,20:15,Kolkata,"9,373"
1468,Thu-04Nov2021,Indigo,16:05,Delhi,04h 10m,1-stop,20:15,Kolkata,"10,349"
1469,Thu-04Nov2021,AirAsia,18:35,Delhi,07h 00m,1-stop,01:35,Kolkata,"10,482"
1470,Thu-04Nov2021,Air India,05:25,Delhi,15h 05m,1-stop,20:30,Kolkata,"10,618"
1471,Thu-04Nov2021,Air India,18:40,Delhi,20h 10m,1-stop,14:50,Kolkata,"10,680"
1472,Thu-04Nov2021,Air India,11:00,Delhi,27h 50m,1-stop,14:50,Kolkata,"10,680"
1473,Thu-04Nov2021,Vistara,07:00,Delhi,09h 45m,1-stop,16:45,Kolkata,"10,733"
1474,Thu-04Nov2021,Air India,05:25,Delhi,07h 00m,1-stop,12:25,Kolkata,"10,933"
1475,Thu-04Nov2021,Air India,06:50,Delhi,02h 10m,non-stop,09:00,Kolkata,"11,310"
1476,Thu-04Nov2021,Indigo,08:55,Delhi,08h 30m,1-stop,17:25,Kolkata,"11,326"
1477,Thu-04Nov2021,Air India,21:10,Delhi,10h 55m,1-stop,08:05,Kolkata,"11,625"
1478,Thu-04Nov2021,Air India,08:10,Delhi,23h 55m,1-stop,08:05,Kolkata,"11,625"
1479,Thu-04Nov2021,Vistara,10:20,Delhi,06h 25m,1-stop,16:45,Kolkata,"11,783"
1480,Thu-04Nov2021,Vistara,16:55,Delhi,27h 00m,1-stop,19:55,Kolkata,"12,990"
1481,Thu-04Nov2021,Air India,09:45,Delhi,22h 20m,1-stop,08:05,Kolkata,"12,045"
1482,Thu-04Nov2021,Air India,20:40,Delhi,12h 55m,1-stop,09:35,Kolkata,"12,150"
1483,Thu-04Nov2021,Air India,09:45,Delhi,23h 50m,1-stop,09:35,Kolkata,"12,150"
1484,Thu-04Nov2021,Air India,06:05,Delhi,27h 30m,1-stop,09:35,Kolkata,"12,150"
1485,Thu-04Nov2021,Air India,16:45,Delhi,28h 20m,1-stop,21:05,Kolkata,"12,268"
1486,Thu-04Nov2021,Vistara,17:45,Delhi,26h 10m,1-stop,19:55,Kolkata,"12,990"
1487,Thu-04Nov2021,Vistara,15:30,Delhi,28h 25m,1-stop,19:55,Kolkata,"12,990"
1488,Thu-04Nov2021,Vistara,09:30,Delhi,07h 15m,1-stop,16:45,Kolkata,"13,830"
1489,Thu-04Nov2021,Vistara,08:50,Delhi,07h 55m,1-stop,16:45,Kolkata,"13,830"
1490,Thu-04Nov2021,Vistara,07:30,Delhi,09h 15m,1-stop,16:45,Kolkata,"13,830"
1491,Thu-04Nov2021,Vistara,06:00,Delhi,10h 45m,1-stop,16:45,Kolkata,"13,830"
1492,Thu-04Nov2021,Indigo,12:20,Delhi,05h 05m,1-stop,17:25,Kolkata,"14,255"
1493,Thu-04Nov2021,Indigo,09:15,Delhi,05h 20m,1-stop,14:35,Kolkata,"14,255"
1494,Thu-04Nov2021,Indigo,12:20,Delhi,07h 55m,1-stop,20:15,Kolkata,"14,255"
1495,Thu-04Nov2021,Indigo,05:50,Delhi,08h 45m,1-stop,14:35,Kolkata,"14,255"
1496,Thu-04Nov2021,Vistara,17:45,Delhi,16h 00m,1-stop,09:45,Kolkata,"14,355"
1497,Thu-04Nov2021,Vistara,16:55,Delhi,16h 50m,1-stop,09:45,Kolkata,"14,355"
1498,Thu-04Nov2021,Vistara,15:30,Delhi,18h 15m,1-stop,09:45,Kolkata,"14,355"
1499,Thu-04Nov2021,Vistara,12:50,Delhi,20h 55m,1-stop,09:45,Kolkata,"14,355"
1500,Thu-04Nov2021,Vistara,11:40,Delhi,22h 05m,1-stop,09:45,Kolkata,"14,355"
1501,Thu-04Nov2021,Vistara,10:20,Delhi,23h 25m,1-stop,09:45,Kolkata,"14,355"
1502,Thu-04Nov2021,Vistara,09:30,Delhi,24h 15m,1-stop,09:45,Kolkata,"14,355"
1503,Thu-04Nov2021,Vistara,08:50,Delhi,24h 55m,1-stop,09:45,Kolkata,"14,355"
1504,Thu-04Nov2021,Air India,06:10,Delhi,07h 20m,1-stop,13:30,Kolkata,"14,670"
1505,Thu-04Nov2021,Vistara,17:45,Delhi,23h 10m,1-stop,16:55,Kolkata,"14,880"
1506,Thu-04Nov2021,Vistara,16:55,Delhi,24h 00m,1-stop,16:55,Kolkata,"14,880"
1507,Thu-04Nov2021,Vistara,15:30,Delhi,25h 25m,1-stop,16:55,Kolkata,"14,880"
1508,Thu-04Nov2021,Vistara,12:50,Delhi,28h 05m,1-stop,16:55,Kolkata,"14,880"
1509,Thu-04Nov2021,GO FIRST,21:00,Delhi,10h 30m,1-stop,07:30,Kolkata,"15,006"
1510,Thu-04Nov2021,GO FIRST,19:40,Delhi,11h 50m,1-stop,07:30,Kolkata,"15,006"
1511,Thu-04Nov2021,GO FIRST,18:05,Delhi,13h 25m,1-stop,07:30,Kolkata,"15,006"
1512,Thu-04Nov2021,GO FIRST,15:00,Delhi,16h 30m,1-stop,07:30,Kolkata,"15,006"
1513,Thu-04Nov2021,Vistara,16:05,Delhi,27h 50m,2+-stop,19:55,Kolkata,"16,888"
1514,Thu-04Nov2021,Vistara,14:15,Delhi,29h 40m,2+-stop,19:55,Kolkata,"16,888"
1515,Thu-04Nov2021,Vistara,14:15,Delhi,29h 40m,2+-stop,19:55,Kolkata,"16,888"
1516,Thu-04Nov2021,Vistara,14:15,Delhi,29h 40m,2+-stop,19:55,Kolkata,"16,888"
1517,Thu-04Nov2021,Vistara,08:05,Delhi,35h 50m,2+-stop,19:55,Kolkata,"16,888"
1518,Thu-04Nov2021,Vistara,08:05,Delhi,35h 50m,2+-stop,19:55,Kolkata,"16,888"
1519,Thu-04Nov2021,Vistara,08:05,Delhi,35h 50m,2+-stop,19:55,Kolkata,"16,888"
1520,Thu-04Nov2021,Vistara,16:05,Delhi,27h 50m,2+-stop,19:55,Kolkata,"17,476"
1521,Thu-04Nov2021,Vistara,17:25,Delhi,26h 30m,2+-stop,19:55,Kolkata,"17,560"
1522,Thu-04Nov2021,Vistara,17:25,Delhi,26h 30m,2+-stop,19:55,Kolkata,"17,560"
1523,Thu-04Nov2021,Vistara,17:25,Delhi,26h 30m,2+-stop,19:55,Kolkata,"17,560"
1524,Thu-04Nov2021,Vistara,13:30,Delhi,30h 25m,2+-stop,19:55,Kolkata,"17,560"
1525,Thu-04Nov2021,Air India,16:45,Delhi,19h 25m,1-stop,12:10,Kolkata,"17,641"
1526,Thu-04Nov2021,Vistara,14:15,Delhi,19h 30m,2+-stop,09:45,Kolkata,"18,694"
1527,Thu-04Nov2021,Vistara,14:15,Delhi,19h 30m,2+-stop,09:45,Kolkata,"18,694"
1528,Thu-04Nov2021,Air India,10:35,Delhi,25h 35m,1-stop,12:10,Kolkata,"19,216"
1529,Thu-04Nov2021,SpiceJet,06:30,Delhi,06h 40m,1-stop,13:10,Kolkata,"19,604"
1530,Thu-04Nov2021,SpiceJet,06:30,Delhi,12h 00m,1-stop,18:30,Kolkata,"19,604"
1531,Thu-04Nov2021,GO FIRST,20:30,Delhi,12h 10m,1-stop,08:40,Kolkata,"20,313"
1532,Thu-04Nov2021,Air India,20:00,Delhi,12h 50m,1-stop,08:50,Kolkata,"25,905"
1533,Thu-04Nov2021,Air India,19:00,Delhi,13h 50m,1-stop,08:50,Kolkata,"25,905"
1534,Thu-04Nov2021,Air India,17:50,Delhi,15h 00m,1-stop,08:50,Kolkata,"25,905"
1535,Thu-04Nov2021,Air India,17:50,Delhi,15h 00m,1-stop,08:50,Kolkata,"25,905"
1536,Thu-04Nov2021,Air India,15:05,Delhi,17h 45m,1-stop,08:50,Kolkata,"25,905"
1537,Thu-04Nov2021,Air India,10:40,Delhi,22h 10m,1-stop,08:50,Kolkata,"25,905"
1538,Thu-04Nov2021,Air India,08:00,Delhi,24h 50m,1-stop,08:50,Kolkata,"25,905"
1539,Thu-04Nov2021,Air India,07:00,Delhi,25h 50m,1-stop,08:50,Kolkata,"25,905"
1540,Fri-29Oct2021,AirAsia,18:40,Delhi,13h 30m,1-stop,08:10,Pune,"6,270"
1541,Fri-29Oct2021,Indigo,22:00,Delhi,10h 50m,1-stop,08:50,Pune,"8,885"
1542,Fri-29Oct2021,AirAsia,19:25,Delhi,14h 45m,2+-stop,10:10,Pune,"10,022"
1543,Fri-29Oct2021,Air India,20:10,Delhi,20h 55m,1-stop,17:05,Pune,"12,413"
1544,Fri-29Oct2021,SpiceJet,20:10,Delhi,21h 35m,1-stop,17:45,Pune,"12,439"
1545,Fri-29Oct2021,SpiceJet,15:50,Delhi,25h 55m,1-stop,17:45,Pune,"12,439"
1546,Fri-29Oct2021,GO FIRST,19:45,Delhi,12h 30m,1-stop,08:15,Pune,"13,779"
1547,Fri-29Oct2021,Indigo,22:30,Delhi,11h 15m,1-stop,09:45,Pune,"17,768"
1548,Thu-04Nov2021,SpiceJet,08:40,Delhi,02h 10m,non-stop,10:50,Pune,"5,954"
1549,Thu-04Nov2021,SpiceJet,17:45,Delhi,02h 10m,non-stop,19:55,Pune,"5,954"
1550,Thu-04Nov2021,Indigo,08:25,Delhi,02h 05m,non-stop,10:30,Pune,"5,955"
1551,Thu-04Nov2021,Indigo,11:10,Delhi,02h 05m,non-stop,13:15,Pune,"5,955"
1552,Thu-04Nov2021,AirAsia,16:05,Delhi,02h 00m,non-stop,18:05,Pune,"5,956"
1553,Thu-04Nov2021,GO FIRST,08:35,Delhi,02h 10m,non-stop,10:45,Pune,"5,954"
1554,Thu-04Nov2021,GO FIRST,12:45,Delhi,02h 15m,non-stop,15:00,Pune,"5,954"
1555,Thu-04Nov2021,GO FIRST,16:35,Delhi,02h 05m,non-stop,18:40,Pune,"5,954"
1556,Thu-04Nov2021,GO FIRST,06:05,Delhi,12h 10m,1-stop,18:15,Pune,"5,954"
1557,Thu-04Nov2021,GO FIRST,06:05,Delhi,12h 55m,1-stop,19:00,Pune,"5,954"
1558,Thu-04Nov2021,GO FIRST,18:40,Delhi,13h 50m,1-stop,08:30,Pune,"5,954"
1559,Thu-04Nov2021,AirAsia,08:00,Delhi,06h 25m,1-stop,14:25,Pune,"5,956"
1560,Thu-04Nov2021,Indigo,13:40,Delhi,02h 00m,non-stop,15:40,Pune,"5,955"
1561,Thu-04Nov2021,Indigo,16:40,Delhi,02h 05m,non-stop,18:45,Pune,"5,955"
1562,Thu-04Nov2021,Vistara,14:15,Delhi,02h 05m,non-stop,16:20,Pune,"5,955"
1563,Thu-04Nov2021,Vistara,10:25,Delhi,02h 10m,non-stop,12:35,Pune,"5,955"
1564,Thu-04Nov2021,Air India,06:00,Delhi,02h 05m,non-stop,08:05,Pune,"5,955"
1565,Thu-04Nov2021,Air India,16:00,Delhi,02h 10m,non-stop,18:10,Pune,"5,955"
1566,Thu-04Nov2021,GO FIRST,10:45,Delhi,08h 15m,2+-stop,19:00,Pune,"5,954"
1567,Thu-04Nov2021,GO FIRST,05:50,Delhi,08h 30m,1-stop,14:20,Pune,"5,954"
1568,Thu-04Nov2021,GO FIRST,09:10,Delhi,09h 05m,2+-stop,18:15,Pune,"5,954"
1569,Thu-04Nov2021,GO FIRST,09:10,Delhi,09h 50m,2+-stop,19:00,Pune,"5,954"
1570,Thu-04Nov2021,GO FIRST,05:35,Delhi,12h 40m,2+-stop,18:15,Pune,"5,954"
1571,Thu-04Nov2021,GO FIRST,05:35,Delhi,13h 25m,2+-stop,19:00,Pune,"5,954"
1572,Thu-04Nov2021,Indigo,09:40,Delhi,05h 25m,1-stop,15:05,Pune,"5,955"
1573,Thu-04Nov2021,Indigo,11:05,Delhi,05h 35m,1-stop,16:40,Pune,"5,955"
1574,Thu-04Nov2021,Indigo,11:00,Delhi,05h 45m,1-stop,16:45,Pune,"5,955"
1575,Thu-04Nov2021,Indigo,09:15,Delhi,05h 55m,1-stop,15:10,Pune,"5,955"
1576,Thu-04Nov2021,Indigo,07:25,Delhi,06h 00m,1-stop,13:25,Pune,"5,955"
1577,Thu-04Nov2021,Indigo,13:30,Delhi,06h 10m,1-stop,19:40,Pune,"5,955"
1578,Thu-04Nov2021,Indigo,09:55,Delhi,06h 45m,1-stop,16:40,Pune,"5,955"
1579,Thu-04Nov2021,Indigo,09:40,Delhi,07h 05m,1-stop,16:45,Pune,"5,955"
1580,Thu-04Nov2021,Indigo,07:55,Delhi,07h 10m,1-stop,15:05,Pune,"5,955"
1581,Thu-04Nov2021,Indigo,05:30,Delhi,07h 40m,1-stop,13:10,Pune,"5,955"
1582,Thu-04Nov2021,Indigo,07:00,Delhi,08h 10m,1-stop,15:10,Pune,"5,955"
1583,Thu-04Nov2021,Indigo,11:25,Delhi,08h 15m,1-stop,19:40,Pune,"5,955"
1584,Thu-04Nov2021,Indigo,06:45,Delhi,08h 20m,1-stop,15:05,Pune,"5,955"
1585,Thu-04Nov2021,Indigo,05:15,Delhi,08h 50m,1-stop,14:05,Pune,"5,955"
1586,Thu-04Nov2021,Indigo,07:55,Delhi,08h 50m,1-stop,16:45,Pune,"5,955"
1587,Thu-04Nov2021,Indigo,05:15,Delhi,09h 25m,1-stop,14:40,Pune,"5,955"
1588,Thu-04Nov2021,Indigo,07:25,Delhi,09h 50m,1-stop,17:15,Pune,"5,955"
1589,Thu-04Nov2021,Indigo,06:45,Delhi,10h 00m,1-stop,16:45,Pune,"5,955"
1590,Thu-04Nov2021,Indigo,23:05,Delhi,10h 15m,1-stop,09:20,Pune,"5,955"
1591,Thu-04Nov2021,Indigo,23:05,Delhi,11h 30m,1-stop,10:35,Pune,"5,955"
1592,Thu-04Nov2021,Air India,08:40,Delhi,03h 25m,1-stop,12:05,Pune,"6,375"
1593,Thu-04Nov2021,Indigo,08:30,Delhi,08h 55m,1-stop,17:25,Pune,"6,443"
1594,Thu-04Nov2021,Indigo,08:35,Delhi,08h 40m,1-stop,17:15,Pune,"6,932"
1595,Thu-04Nov2021,Air India,05:55,Delhi,06h 10m,1-stop,12:05,Pune,"9,463"
1596,Thu-04Nov2021,GO FIRST,10:45,Delhi,07h 30m,2+-stop,18:15,Pune,"12,045"
1597,Thu-04Nov2021,SpiceJet,20:10,Delhi,12h 05m,1-stop,08:15,Pune,"13,699"
1598,Thu-04Nov2021,Air India,19:10,Delhi,17h 05m,1-stop,12:15,Pune,"14,618"
1599,Thu-04Nov2021,Air India,16:45,Delhi,19h 30m,1-stop,12:15,Pune,"14,618"
1600,Thu-04Nov2021,Air India,20:00,Delhi,16h 05m,2+-stop,12:05,Pune,"16,078"
1601,Thu-04Nov2021,Air India,19:00,Delhi,17h 05m,2+-stop,12:05,Pune,"16,078"
1602,Thu-04Nov2021,Air India,17:50,Delhi,18h 15m,2+-stop,12:05,Pune,"16,078"
1603,Thu-04Nov2021,Air India,17:50,Delhi,18h 15m,2+-stop,12:05,Pune,"16,078"
1604,Fri-29Oct2021,SpiceJet,21:30,Kolkata,02h 15m,non-stop,23:45,Delhi,"6,488"
1605,Fri-29Oct2021,Indigo,22:30,Kolkata,02h 25m,non-stop,00:55,Delhi,"6,489"
1606,Fri-29Oct2021,AirAsia,22:10,Kolkata,02h 35m,non-stop,00:45,Delhi,"6,490"
1607,Fri-29Oct2021,GO FIRST,14:50,Kolkata,07h 10m,1-stop,22:00,Delhi,"6,488"
1608,Fri-29Oct2021,GO FIRST,13:45,Kolkata,02h 20m,non-stop,16:05,Delhi,"6,488"
1609,Fri-29Oct2021,Vistara,20:20,Kolkata,02h 25m,non-stop,22:45,Delhi,"6,489"
1610,Fri-29Oct2021,SpiceJet,14:40,Kolkata,04h 55m,1-stop,19:35,Delhi,"6,488"
1611,Fri-29Oct2021,Indigo,16:30,Kolkata,04h 55m,1-stop,21:25,Delhi,"6,489"
1612,Fri-29Oct2021,Indigo,12:30,Kolkata,06h 25m,1-stop,18:55,Delhi,"6,489"
1613,Fri-29Oct2021,Indigo,16:30,Kolkata,06h 45m,1-stop,23:15,Delhi,"6,489"
1614,Fri-29Oct2021,Vistara,17:35,Kolkata,02h 20m,non-stop,19:55,Delhi,"6,594"
1615,Fri-29Oct2021,SpiceJet,13:35,Kolkata,24h 35m,1-stop,14:10,Delhi,"6,698"
1616,Fri-29Oct2021,SpiceJet,13:35,Kolkata,25h 45m,1-stop,15:20,Delhi,"6,698"
1617,Fri-29Oct2021,Indigo,16:35,Kolkata,02h 35m,non-stop,19:10,Delhi,"6,804"
1618,Fri-29Oct2021,Indigo,17:50,Kolkata,02h 25m,non-stop,20:15,Delhi,"7,119"
1619,Fri-29Oct2021,Vistara,16:05,Kolkata,02h 25m,non-stop,18:30,Delhi,"7,224"
1620,Fri-29Oct2021,Indigo,14:15,Kolkata,02h 20m,non-stop,16:35,Delhi,"7,434"
1621,Fri-29Oct2021,Indigo,11:25,Kolkata,02h 25m,non-stop,13:50,Delhi,"7,434"
1622,Fri-29Oct2021,Indigo,11:40,Kolkata,04h 45m,1-stop,16:25,Delhi,"7,466"
1623,Fri-29Oct2021,Indigo,11:40,Kolkata,09h 45m,1-stop,21:25,Delhi,"7,466"
1624,Fri-29Oct2021,Indigo,20:20,Kolkata,02h 25m,non-stop,22:45,Delhi,"7,749"
1625,Fri-29Oct2021,Indigo,11:40,Kolkata,06h 35m,1-stop,18:15,Delhi,"7,954"
1626,Fri-29Oct2021,Indigo,11:40,Kolkata,08h 00m,1-stop,19:40,Delhi,"8,442"
1627,Fri-29Oct2021,AirAsia,16:20,Kolkata,08h 40m,1-stop,01:00,Delhi,"9,277"
1628,Fri-29Oct2021,AirAsia,12:30,Kolkata,09h 10m,2+-stop,21:40,Delhi,"9,277"
1629,Fri-29Oct2021,GO FIRST,13:25,Kolkata,04h 20m,1-stop,17:45,Delhi,"10,374"
1630,Fri-29Oct2021,Air India,13:00,Kolkata,04h 35m,1-stop,17:35,Delhi,"9,775"
1631,Fri-29Oct2021,Air India,13:00,Kolkata,07h 55m,1-stop,20:55,Delhi,"9,775"
1632,Fri-29Oct2021,Air India,13:00,Kolkata,26h 35m,1-stop,15:35,Delhi,"9,775"
1633,Fri-29Oct2021,Air India,20:30,Kolkata,02h 30m,non-stop,23:00,Delhi,"10,794"
1634,Fri-29Oct2021,SpiceJet,17:10,Kolkata,18h 00m,1-stop,11:10,Delhi,"10,871"
1635,Fri-29Oct2021,Indigo,14:05,Kolkata,05h 25m,1-stop,19:30,Delhi,"10,883"
1636,Fri-29Oct2021,Indigo,14:05,Kolkata,07h 25m,1-stop,21:30,Delhi,"12,159"
1637,Fri-29Oct2021,Indigo,14:05,Kolkata,09h 15m,1-stop,23:20,Delhi,"12,630"
1638,Fri-29Oct2021,AirAsia,16:15,Kolkata,08h 20m,1-stop,00:35,Delhi,"13,944"
1639,Fri-29Oct2021,Indigo,11:50,Kolkata,05h 20m,1-stop,17:10,Delhi,"14,301"
1640,Fri-29Oct2021,Vistara,20:30,Kolkata,28h 25m,1-stop,00:55,Delhi,"14,574"
1641,Fri-29Oct2021,Vistara,20:30,Kolkata,27h 40m,1-stop,00:10,Delhi,"15,099"
1642,Fri-29Oct2021,Vistara,20:30,Kolkata,26h 30m,1-stop,23:00,Delhi,"16,359"
1643,Fri-29Oct2021,Air India,11:35,Kolkata,12h 10m,1-stop,23:45,Delhi,"16,727"
1644,Fri-29Oct2021,Vistara,20:30,Kolkata,24h 10m,1-stop,20:40,Delhi,"18,039"
1645,Fri-29Oct2021,Vistara,20:30,Kolkata,25h 25m,1-stop,21:55,Delhi,"18,039"
1646,Fri-29Oct2021,Vistara,20:30,Kolkata,26h 20m,1-stop,22:50,Delhi,"18,447"
1647,Fri-29Oct2021,Vistara,17:35,Kolkata,27h 05m,1-stop,20:40,Delhi,"18,879"
1648,Fri-29Oct2021,Vistara,17:35,Kolkata,28h 20m,1-stop,21:55,Delhi,"18,879"
1649,Fri-29Oct2021,Vistara,17:35,Kolkata,29h 15m,1-stop,22:50,Delhi,"18,983"
1650,Fri-29Oct2021,Vistara,20:30,Kolkata,23h 10m,1-stop,19:40,Delhi,"19,089"
1651,Fri-29Oct2021,Vistara,17:35,Kolkata,26h 05m,1-stop,19:40,Delhi,"19,929"
1652,Fri-29Oct2021,Air India,14:25,Kolkata,21h 25m,1-stop,11:50,Delhi,"20,182"
1653,Fri-29Oct2021,Air India,13:40,Kolkata,26h 35m,1-stop,16:15,Delhi,"20,287"
1654,Fri-29Oct2021,Vistara,20:30,Kolkata,21h 35m,1-stop,18:05,Delhi,"20,349"
1655,Fri-29Oct2021,Vistara,17:35,Kolkata,06h 35m,1-stop,00:10,Delhi,"21,189"
1656,Fri-29Oct2021,Vistara,17:35,Kolkata,07h 20m,1-stop,00:55,Delhi,"21,189"
1657,Fri-29Oct2021,Vistara,17:35,Kolkata,24h 30m,1-stop,18:05,Delhi,"21,189"
1658,Fri-29Oct2021,GO FIRST,20:30,Kolkata,12h 10m,1-stop,08:40,Delhi,"22,135"
1659,Fri-29Oct2021,Vistara,20:30,Kolkata,13h 10m,1-stop,09:40,Delhi,"23,289"
1660,Fri-29Oct2021,Vistara,20:30,Kolkata,14h 30m,1-stop,11:00,Delhi,"23,289"
1661,Fri-29Oct2021,Vistara,20:30,Kolkata,17h 35m,1-stop,14:05,Delhi,"23,289"
1662,Fri-29Oct2021,Vistara,20:30,Kolkata,20h 25m,1-stop,16:55,Delhi,"23,289"
1663,Fri-29Oct2021,Vistara,17:35,Kolkata,16h 05m,1-stop,09:40,Delhi,"24,129"
1664,Fri-29Oct2021,Vistara,17:35,Kolkata,17h 25m,1-stop,11:00,Delhi,"24,129"
1665,Fri-29Oct2021,AirAsia,21:50,Kolkata,16h 15m,1-stop,14:05,Delhi,"25,519"
1666,Fri-29Oct2021,Air India,17:25,Kolkata,16h 50m,1-stop,10:15,Delhi,"25,494"
1667,Fri-29Oct2021,Vistara,20:30,Kolkata,16h 00m,1-stop,12:30,Delhi,"26,112"
1668,Fri-29Oct2021,Air India,17:15,Kolkata,15h 40m,1-stop,08:55,Delhi,"26,859"
1669,Fri-29Oct2021,Air India,17:15,Kolkata,19h 45m,1-stop,13:00,Delhi,"26,859"
